customer_id,country,last_purchase_date,recency,frequency,monetary,r_score,f_score,m_score,segment
14557,United Kingdom,2011-09-15,107,1,788.38,3,1,3,Price Sensitive
13212,United Kingdom,2011-11-20,41,3,788.08,5,3,3,Promising
14513,United Kingdom,2011-08-31,122,6,788.01,3,4,3,Hibernating
16468,United Kingdom,2011-09-26,96,3,787.52,3,3,3,Hibernating
14463,United Kingdom,2011-09-02,120,4,786.5699999999999,3,3,3,Hibernating
16739,United Kingdom,2011-06-16,198,2,786.43,3,3,3,Hibernating
16972,United Kingdom,2010-11-22,404,2,786.25,2,3,3,Needs Attention
13770,United Kingdom,2010-10-13,444,4,785.37,1,3,3,Price Sensitive
13541,United Kingdom,2010-10-08,449,2,785.25,1,2,3,Price Sensitive
15714,United Kingdom,2011-11-28,33,5,784.81,5,4,3,Promising
15806,United Kingdom,2011-10-24,68,3,784.58,4,3,3,Promising
15743,United Kingdom,2011-11-23,38,4,784.46,5,4,3,Promising
17387,United Kingdom,2011-11-20,41,2,784.11,5,3,3,Promising
12761,Netherlands,2010-09-08,479,2,782.95,1,2,3,Price Sensitive
16836,United Kingdom,2011-10-31,61,4,782.37,4,4,3,Promising
13453,United Kingdom,2011-06-27,187,3,781.69,3,3,3,Hibernating
13287,United Kingdom,2010-04-15,625,3,781.59,1,3,3,Price Sensitive
15679,United Kingdom,2011-11-15,46,4,781.28,4,3,3,Promising
15239,United Kingdom,2011-11-29,32,2,780.59,5,2,3,Hibernating
13502,United Kingdom,2011-11-23,38,5,780.5,5,4,3,Promising
15246,United Kingdom,2011-04-15,260,3,780.4,2,3,3,Needs Attention
17691,United Kingdom,2010-12-16,380,4,780.05,2,4,3,Needs Attention
18228,United Kingdom,2011-10-14,78,2,779.9,4,3,3,Promising
12735,France,2011-01-28,337,2,779.5699999999999,2,2,3,Price Sensitive
12504,Germany,2011-11-21,40,4,779.05,5,3,3,Promising
13781,United Kingdom,2011-04-03,272,3,778.83,2,3,3,Needs Attention
14815,United Kingdom,2011-11-03,58,2,778.5,4,2,3,Hibernating
17482,United Kingdom,2010-08-09,509,2,778.19,1,3,3,Price Sensitive
16505,United Kingdom,2011-11-08,53,1,777.5999999999999,4,1,3,Price Sensitive
13563,United Kingdom,2011-09-16,106,2,777.53,3,2,3,Hibernating
13745,United Kingdom,2011-06-30,184,2,777.36,3,2,3,Hibernating
15837,United Kingdom,2011-10-06,86,2,777.01,3,2,3,Hibernating
15794,United Kingdom,2009-12-03,758,2,777.0,1,2,3,Price Sensitive
15618,United Kingdom,2011-11-07,54,4,776.85,4,3,3,Promising
14997,United Kingdom,2011-10-24,68,4,776.6,4,3,3,Promising
15092,United Kingdom,2011-05-08,237,3,776.46,2,3,3,Needs Attention
18112,United Kingdom,2011-11-27,34,4,775.96,5,4,3,Promising
13341,United Kingdom,2011-03-24,282,1,775.85,2,1,3,Price Sensitive
14234,United Kingdom,2011-11-17,44,4,775.46,5,3,3,Promising
16447,United Kingdom,2011-07-27,157,3,775.14,3,3,3,Hibernating
15414,United Kingdom,2011-11-30,31,3,774.9,5,3,3,Promising
17889,United Kingdom,2011-05-11,234,7,774.87,2,4,3,Needs Attention
15773,United Kingdom,2011-12-04,27,2,774.52,5,2,3,Hibernating
18058,United Kingdom,2011-11-30,31,3,774.06,5,3,3,Promising
14838,United Kingdom,2010-10-12,445,2,773.6700000000001,1,2,3,Price Sensitive
16565,United Kingdom,2010-12-10,386,4,773.05,2,4,3,Needs Attention
15075,United Kingdom,2011-09-23,99,1,773.03,3,1,3,Price Sensitive
14247,United Kingdom,2011-03-06,300,5,772.66,2,4,3,Needs Attention
12965,United Kingdom,2011-09-11,111,1,771.91,3,1,3,Price Sensitive
14104,United Kingdom,2011-07-08,176,5,771.58,3,4,3,Hibernating
14998,United Kingdom,2011-06-22,192,4,770.73,3,3,3,Hibernating
14413,United Kingdom,2010-12-12,384,4,770.37,2,3,3,Needs Attention
15988,United Kingdom,2011-11-20,41,3,770.09,5,3,3,Promising
16480,United Kingdom,2011-09-25,97,1,769.29,3,1,3,Price Sensitive
16978,United Kingdom,2011-09-23,99,3,768.88,3,3,3,Hibernating
13356,United Kingdom,2011-09-20,102,1,768.24,3,1,3,Price Sensitive
15331,United Kingdom,2010-07-28,521,3,767.91,1,3,3,Price Sensitive
13712,United Kingdom,2011-04-07,268,2,766.42,2,2,3,Price Sensitive
12991,United Kingdom,2011-11-16,45,3,764.82,5,3,3,Promising
15908,United Kingdom,2010-08-06,512,2,764.57,1,2,3,Price Sensitive
13699,United Kingdom,2011-07-07,177,2,764.15,3,2,3,Hibernating
16602,United Kingdom,2011-11-03,58,2,763.3299999999999,4,2,3,Hibernating
17466,United Kingdom,2011-11-29,32,2,763.28,5,3,3,Promising
16392,United Kingdom,2011-03-15,291,3,763.05,2,3,3,Needs Attention
15208,United Kingdom,2011-11-08,53,5,762.92,4,4,3,Promising
15428,United Kingdom,2011-11-24,37,4,762.75,5,3,3,Promising
14883,United Kingdom,2011-11-21,40,6,761.59,5,4,3,Promising
17425,United Kingdom,2011-11-20,41,2,759.1700000000001,5,3,3,Promising
18246,United Kingdom,2011-11-16,45,3,758.8199999999999,5,3,3,Promising
17979,United Kingdom,2011-11-04,57,4,757.71,4,4,3,Promising
17461,United Kingdom,2011-11-17,44,3,757.46,5,3,3,Promising
16262,United Kingdom,2010-11-26,400,1,755.15,2,1,3,Price Sensitive
18104,United Kingdom,2011-11-02,59,1,754.64,4,2,3,Hibernating
12985,United Kingdom,2011-11-11,50,1,754.38,4,1,3,Price Sensitive
17141,United Kingdom,2010-10-17,440,4,754.33,1,4,3,Price Sensitive
18154,United Kingdom,2011-10-27,65,4,753.9,4,4,3,Promising
16513,United Kingdom,2011-12-01,30,3,752.79,5,3,3,Promising
13730,United Kingdom,2011-07-27,157,2,752.6,3,2,3,Hibernating
13070,United Kingdom,2011-05-31,214,4,751.7,3,3,3,Hibernating
14923,United Kingdom,2011-10-20,72,1,749.1,4,1,3,Price Sensitive
14048,United Kingdom,2011-02-07,327,3,748.69,2,3,3,Needs Attention
15656,United Kingdom,2011-10-25,67,4,748.5,4,3,3,Promising
14942,United Kingdom,2010-11-03,423,4,746.56,2,3,3,Needs Attention
14050,United Kingdom,2011-11-08,53,2,746.36,4,2,3,Hibernating
16465,United Kingdom,2010-10-15,442,2,746.24,1,2,3,Price Sensitive
18190,United Kingdom,2011-05-31,214,5,745.62,3,4,3,Hibernating
14228,United Kingdom,2010-09-28,459,3,745.5,1,3,3,Price Sensitive
13950,United Kingdom,2011-11-28,33,4,745.06,5,3,3,Promising
13236,United Kingdom,2011-11-15,46,2,744.85,4,2,3,Hibernating
12871,United Kingdom,2011-09-16,106,3,744.02,3,3,3,Hibernating
13354,United Kingdom,2011-09-29,93,1,743.53,3,1,3,Price Sensitive
13713,United Kingdom,2010-10-27,430,3,743.26,2,3,3,Needs Attention
17038,United Kingdom,2011-11-09,52,2,743.17,4,3,3,Promising
16730,United Kingdom,2011-10-18,74,3,743.11,4,3,3,Promising
15420,United Kingdom,2010-10-01,456,6,743.0,1,4,3,Price Sensitive
14302,United Kingdom,2010-10-05,452,3,742.9,1,3,3,Price Sensitive
17005,United Kingdom,2010-08-26,492,2,742.36,1,3,3,Price Sensitive
12465,Belgium,2011-11-22,39,2,742.1899999999999,5,2,3,Hibernating
15720,United Kingdom,2011-11-15,46,2,741.92,4,2,3,Hibernating
18275,United Kingdom,2010-05-10,600,2,741.85,1,3,3,Price Sensitive
13721,United Kingdom,2011-11-03,58,2,741.54,4,2,3,Hibernating
12603,Germany,2011-11-18,43,1,739.2,5,1,3,Price Sensitive
15922,United Kingdom,2010-12-01,395,1,739.0,2,1,3,Price Sensitive
15462,United Kingdom,2011-09-06,116,4,737.05,3,3,3,Hibernating
16075,United Kingdom,2010-07-25,524,2,736.93,1,2,3,Price Sensitive
13780,United Kingdom,2011-12-02,29,3,735.8199999999999,5,3,3,Promising
15045,United Kingdom,2011-07-11,173,2,735.66,3,2,3,Hibernating
12527,Germany,2011-09-19,103,5,735.51,3,4,3,Hibernating
17430,United Kingdom,2011-11-07,54,4,735.17,4,4,3,Promising
13286,United Kingdom,2010-04-18,622,1,734.91,1,1,3,Price Sensitive
15938,United Kingdom,2011-08-19,134,9,734.81,3,5,3,Hibernating
17756,United Kingdom,2010-11-29,397,3,733.7,2,3,3,Needs Attention
17964,United Kingdom,2011-11-08,53,2,733.46,4,3,3,Promising
17615,United Kingdom,2011-08-01,152,6,733.2,3,4,3,Hibernating
12537,Sweden,2010-10-27,430,1,732.9399999999999,2,1,3,Price Sensitive
13575,United Kingdom,2011-11-16,45,5,732.07,5,4,3,Promising
17825,United Kingdom,2010-04-20,620,4,731.96,1,4,3,Price Sensitive
12646,USA,2011-10-21,71,1,731.69,4,1,3,Price Sensitive
17548,United Kingdom,2011-04-20,255,4,731.26,2,4,3,Needs Attention
17681,United Kingdom,2010-04-21,619,5,731.2,1,4,3,Price Sensitive
17999,United Kingdom,2011-11-02,59,3,730.9,4,3,3,Promising
14778,United Kingdom,2011-08-04,149,2,730.86,3,2,3,Hibernating
13921,United Kingdom,2010-11-02,424,4,730.7,2,3,3,Needs Attention
17834,United Kingdom,2010-10-21,436,2,730.47,1,3,3,Price Sensitive
13452,United Kingdom,2011-03-25,281,3,729.8,2,3,3,Needs Attention
18163,United Kingdom,2010-05-04,606,1,728.84,1,2,3,Price Sensitive
12786,Netherlands,2010-04-09,631,1,728.5,1,1,3,Price Sensitive
17547,United Kingdom,2010-11-29,397,2,727.85,2,3,3,Needs Attention
17374,United Kingdom,2011-05-05,240,3,727.11,2,3,3,Needs Attention
12519,Germany,2011-10-07,85,2,726.54,4,2,3,Hibernating
18187,United Kingdom,2010-03-18,653,1,724.89,1,2,3,Price Sensitive
13729,United Kingdom,2010-09-30,457,3,724.73,1,3,3,Price Sensitive
14798,United Kingdom,2011-10-18,74,8,724.31,4,4,3,Promising
17572,United Kingdom,2011-09-29,93,10,723.01,3,5,3,Hibernating
15368,United Kingdom,2011-11-18,43,2,722.74,5,2,3,Hibernating
13264,United Kingdom,2010-09-23,464,1,722.56,1,1,3,Price Sensitive
17561,United Kingdom,2011-11-20,41,4,722.34,5,4,3,Promising
13057,United Kingdom,2010-06-27,552,3,722.09,1,3,3,Price Sensitive
13441,United Kingdom,2011-09-09,113,2,720.9,3,2,3,Hibernating
16023,United Kingdom,2011-10-24,68,3,719.81,4,3,3,Promising
14179,United Kingdom,2011-10-30,62,2,719.78,4,2,3,Hibernating
16442,United Kingdom,2011-04-26,249,4,719.71,2,4,3,Needs Attention
16415,United Kingdom,2011-10-26,66,3,719.44,4,3,3,Promising
13537,United Kingdom,2010-10-10,447,2,717.85,1,2,3,Price Sensitive
13604,United Kingdom,2010-02-19,680,1,717.62,1,1,3,Price Sensitive
16269,United Kingdom,2010-09-28,459,1,717.5699999999999,1,1,3,Price Sensitive
12573,France,2011-04-26,249,5,717.41,2,4,3,Needs Attention
12890,United Kingdom,2011-11-15,46,2,717.27,5,2,3,Hibernating
16526,United Kingdom,2011-06-21,193,2,717.21,3,2,3,Hibernating
12535,France,2011-09-09,113,2,716.35,3,2,3,Hibernating
16274,United Kingdom,2010-12-01,395,1,715.9,2,1,3,Price Sensitive
12492,Germany,2011-10-07,85,3,715.21,4,3,3,Promising
15330,United Kingdom,2011-11-07,54,2,714.9599999999999,4,2,3,Hibernating
17051,United Kingdom,2011-05-29,216,4,714.39,3,4,3,Hibernating
13512,United Kingdom,2011-03-24,282,4,713.39,2,3,3,Needs Attention
14026,United Kingdom,2010-08-26,492,2,713.11,1,2,3,Price Sensitive
13147,United Kingdom,2011-11-29,32,4,712.8,5,3,3,Promising
17761,United Kingdom,2011-11-07,54,1,712.78,4,2,3,Hibernating
14470,United Kingdom,2011-11-28,33,3,712.04,5,3,3,Promising
15127,United Kingdom,2011-10-05,87,2,711.5,3,2,3,Hibernating
16885,United Kingdom,2011-11-24,37,4,710.74,5,4,3,Promising
13103,United Kingdom,2011-10-31,61,3,709.64,4,3,3,Promising
13927,United Kingdom,2011-09-26,96,2,708.26,3,2,3,Hibernating
12485,Sweden,2010-06-28,551,1,708.1,1,1,3,Price Sensitive
14398,United Kingdom,2010-11-03,423,2,707.79,2,2,3,Price Sensitive
16449,United Kingdom,2011-05-26,219,2,707.69,2,2,3,Price Sensitive
12453,Austria,2011-07-28,156,1,707.09,3,1,3,Price Sensitive
16364,United Kingdom,2011-11-28,33,2,707.04,5,2,3,Hibernating
13626,United Kingdom,2011-04-01,274,2,707.04,2,2,3,Price Sensitive
16309,United Kingdom,2011-08-25,128,2,706.5699999999999,3,2,3,Hibernating
17976,United Kingdom,2010-12-02,394,1,706.38,2,2,3,Price Sensitive
14880,United Kingdom,2011-09-23,99,3,706.19,3,3,3,Hibernating
16882,United Kingdom,2011-10-04,88,3,705.12,3,3,3,Hibernating
12612,Germany,2011-09-26,96,1,704.04,3,1,3,Price Sensitive
12883,United Kingdom,2011-11-15,46,4,703.47,5,3,3,Promising
18082,United Kingdom,2011-11-14,47,1,703.37,4,2,3,Hibernating
15103,United Kingdom,2011-11-08,53,2,703.36,4,2,3,Hibernating
15901,United Kingdom,2011-11-23,38,7,703.22,5,4,3,Promising
14699,United Kingdom,2011-05-09,236,4,702.6,2,3,3,Needs Attention
16997,United Kingdom,2011-02-24,310,3,702.0,2,3,3,Needs Attention
14324,United Kingdom,2010-10-26,431,2,701.61,2,2,3,Price Sensitive
13833,United Kingdom,2011-07-03,181,2,701.36,3,2,3,Hibernating
14356,United Kingdom,2011-09-21,101,2,701.23,3,2,3,Hibernating
17163,United Kingdom,2011-11-18,43,4,699.78,5,4,3,Promising
13242,United Kingdom,2011-08-19,134,7,699.4,3,4,3,Hibernating
16018,United Kingdom,2011-10-31,61,4,698.13,4,4,3,Promising
14497,United Kingdom,2011-02-03,331,2,697.0600000000001,2,2,3,Price Sensitive
13596,United Kingdom,2011-12-04,27,2,697.04,5,2,3,Hibernating
16642,United Kingdom,2011-05-16,229,2,696.85,2,2,3,Price Sensitive
15700,United Kingdom,2011-06-20,194,2,696.68,3,2,3,Hibernating
15995,United Kingdom,2010-10-21,436,1,696.1899999999999,1,1,3,Price Sensitive
16704,United Kingdom,2010-03-31,640,2,695.66,1,3,3,Price Sensitive
14959,United Kingdom,2011-10-06,86,4,695.42,3,3,3,Hibernating
13101,United Kingdom,2011-04-19,256,4,695.4,2,3,3,Needs Attention
14111,United Kingdom,2011-11-25,36,4,692.85,5,3,3,Promising
17733,United Kingdom,2011-11-01,60,2,692.19,4,3,3,Promising
12817,Austria,2011-03-03,303,3,690.98,2,3,3,Needs Attention
15184,United Kingdom,2011-11-10,51,4,689.95,4,3,3,Promising
17817,United Kingdom,2011-03-07,299,5,689.87,2,4,3,Needs Attention
16545,United Kingdom,2011-06-28,186,2,689.8199999999999,3,2,3,Hibernating
17502,United Kingdom,2011-11-30,31,4,689.1,5,4,3,Promising
15361,United Kingdom,2010-12-13,383,4,689.07,2,3,3,Needs Attention
14141,United Kingdom,2011-10-11,81,3,688.78,4,3,3,Promising
12837,United Kingdom,2011-06-19,195,2,688.41,3,2,3,Hibernating
12450,Spain,2011-07-06,178,5,688.2,3,4,3,Hibernating
18017,United Kingdom,2011-09-19,103,4,688.0,3,4,3,Hibernating
17962,United Kingdom,2011-07-20,164,4,687.42,3,4,3,Hibernating
16343,United Kingdom,2011-11-23,38,3,687.07,5,3,3,Promising
14809,United Kingdom,2010-03-28,643,2,686.76,1,2,3,Price Sensitive
15880,United Kingdom,2010-12-05,391,1,686.56,2,1,3,Price Sensitive
13898,United Kingdom,2011-01-18,347,2,686.4,2,2,3,Price Sensitive
16824,United Kingdom,2011-11-24,37,3,686.24,5,3,3,Promising
17935,United Kingdom,2011-07-24,160,7,686.14,3,4,3,Hibernating
12658,Germany,2011-11-21,40,1,686.05,5,1,3,Price Sensitive
15257,United Kingdom,2011-03-01,305,2,685.9,2,2,3,Price Sensitive
15219,United Kingdom,2011-06-16,198,2,685.45,3,2,3,Hibernating
18123,United Kingdom,2011-11-15,46,3,684.59,4,3,3,Promising
13585,United Kingdom,2010-06-27,552,3,684.54,1,3,3,Price Sensitive
15669,United Kingdom,2011-10-30,62,4,684.34,4,3,3,Promising
16601,United Kingdom,2011-10-30,62,3,684.25,4,3,3,Promising
15207,United Kingdom,2010-10-19,438,3,683.92,1,3,3,Price Sensitive
17874,United Kingdom,2011-06-07,207,6,683.46,3,4,3,Hibernating
14222,United Kingdom,2011-06-15,199,1,683.17,3,1,3,Price Sensitive
15582,United Kingdom,2011-11-15,46,3,682.91,4,3,3,Promising
13987,United Kingdom,2010-11-25,401,2,682.54,2,2,3,Price Sensitive
12601,Germany,2011-06-03,211,6,681.26,3,4,3,Hibernating
18271,United Kingdom,2010-04-09,631,2,680.85,1,3,3,Price Sensitive
13524,United Kingdom,2011-10-30,62,5,680.18,4,4,3,Promising
13809,Cyprus,2011-02-07,327,3,679.6999999999999,2,3,3,Needs Attention
13430,United Kingdom,2011-11-21,40,2,679.45,5,2,3,Hibernating
14151,United Kingdom,2010-02-04,695,2,679.45,1,2,3,Price Sensitive
14563,United Kingdom,2010-07-18,531,2,679.44,1,2,3,Price Sensitive
17782,United Kingdom,2010-11-22,404,2,679.02,2,3,3,Needs Attention
16646,United Kingdom,2010-09-16,471,1,678.8,1,2,3,Price Sensitive
14182,United Kingdom,2010-09-22,465,4,678.77,1,3,3,Price Sensitive
13925,United Kingdom,2011-09-08,114,4,678.25,3,3,3,Hibernating
12716,France,2011-07-29,155,1,677.9,3,1,3,Price Sensitive
13974,United Kingdom,2011-10-21,71,2,677.72,4,2,3,Hibernating
13040,United Kingdom,2011-12-01,30,2,676.99,5,2,3,Hibernating
17462,United Kingdom,2011-10-10,82,2,675.69,4,3,3,Promising
13325,United Kingdom,2011-09-19,103,1,675.3,3,1,3,Price Sensitive
13355,United Kingdom,2011-08-09,144,1,674.7,3,1,3,Price Sensitive
13951,United Kingdom,2011-06-16,198,3,674.45,3,3,3,Hibernating
15562,United Kingdom,2010-12-23,373,3,673.38,2,3,3,Needs Attention
14504,United Kingdom,2011-10-23,69,4,673.26,4,3,3,Promising
18121,United Kingdom,2011-07-13,171,2,673.1,3,3,3,Hibernating
16648,United Kingdom,2011-10-28,64,3,672.8,4,3,3,Promising
16226,United Kingdom,2011-05-20,225,5,672.17,2,4,3,Needs Attention
17011,United Kingdom,2011-11-09,52,3,671.7,4,3,3,Promising
17709,United Kingdom,2011-06-23,191,5,671.01,3,4,3,Hibernating
13398,United Kingdom,2011-05-31,214,2,670.34,3,2,3,Hibernating
17418,United Kingdom,2011-10-28,64,3,670.06,4,3,3,Promising
13741,United Kingdom,2011-09-29,93,3,668.43,3,3,3,Hibernating
16268,United Kingdom,2011-09-29,93,2,667.65,3,2,3,Hibernating
13217,United Kingdom,2011-08-09,144,4,666.48,3,3,3,Hibernating
17777,United Kingdom,2011-11-15,46,3,665.86,4,3,3,Promising
17105,United Kingdom,2011-07-03,181,2,665.78,3,3,3,Hibernating
14452,United Kingdom,2011-11-29,32,4,665.59,5,3,3,Promising
16056,United Kingdom,2011-10-25,67,1,664.85,4,1,3,Price Sensitive
16132,United Kingdom,2010-06-13,566,2,664.1999999999999,1,2,3,Price Sensitive
15643,United Kingdom,2011-06-01,213,3,664.0,3,3,3,Hibernating
14720,United Kingdom,2011-12-04,27,3,663.81,5,3,3,Promising
13474,United Kingdom,2011-04-17,258,3,663.79,2,3,3,Needs Attention
16573,United Kingdom,2011-09-16,106,2,663.61,3,2,3,Hibernating
15350,United Kingdom,2010-12-01,395,2,663.25,2,2,3,Price Sensitive
17852,United Kingdom,2011-11-28,33,5,663.21,5,4,3,Promising
17371,United Kingdom,2011-11-22,39,6,662.55,5,4,3,Promising
13864,United Kingdom,2010-11-18,408,1,662.4,2,1,3,Price Sensitive
16862,United Kingdom,2010-06-10,569,4,662.3299999999999,1,4,3,Price Sensitive
14425,United Kingdom,2010-10-01,456,3,661.39,1,3,3,Price Sensitive
13028,United Kingdom,2011-11-17,44,2,661.3199999999999,5,2,3,Hibernating
12386,Australia,2011-01-06,359,2,660.8,2,2,3,Price Sensitive
16887,United Kingdom,2011-11-04,57,3,660.72,4,3,3,Promising
13820,United Kingdom,2010-10-17,440,3,660.65,1,3,3,Price Sensitive
17375,United Kingdom,2011-05-24,221,4,660.55,2,4,3,Needs Attention
16428,United Kingdom,2010-10-22,435,3,660.28,1,3,3,Price Sensitive
15097,United Kingdom,2010-05-05,605,2,660.27,1,2,3,Price Sensitive
14603,United Kingdom,2011-03-10,296,1,660.0,2,1,3,Price Sensitive
15405,United Kingdom,2011-06-03,211,2,659.84,3,2,3,Hibernating
15492,United Kingdom,2011-11-11,50,2,659.46,4,2,3,Hibernating
13518,United Kingdom,2011-09-15,107,1,659.44,3,1,3,Price Sensitive
13759,United Kingdom,2011-11-06,55,2,659.41,4,2,3,Hibernating
13622,United Kingdom,2010-01-12,718,1,658.95,1,1,3,Price Sensitive
14150,United Kingdom,2011-11-04,57,2,658.64,4,2,3,Hibernating
17779,United Kingdom,2011-11-18,43,3,658.57,5,3,3,Promising
13433,United Kingdom,2010-07-26,523,4,658.32,1,3,3,Price Sensitive
15715,United Kingdom,2010-06-02,577,5,658.02,1,4,3,Price Sensitive
16696,United Kingdom,2011-07-27,157,4,657.9,3,4,3,Hibernating
15648,United Kingdom,2011-05-19,226,2,657.35,2,2,3,Price Sensitive
17459,United Kingdom,2011-10-27,65,2,657.3,4,3,3,Promising
16157,United Kingdom,2011-11-24,37,3,656.6899999999999,5,3,3,Promising
16708,United Kingdom,2011-10-25,67,1,656.63,4,2,3,Hibernating
14558,United Kingdom,2010-02-23,676,3,655.5,1,3,3,Price Sensitive
16117,United Kingdom,2011-06-03,211,3,654.4,3,3,3,Hibernating
17398,United Kingdom,2011-08-17,136,3,653.38,3,3,3,Hibernating
13496,United Kingdom,2011-11-29,32,2,653.33,5,2,3,Hibernating
15205,United Kingdom,2011-09-15,107,2,653.24,3,2,3,Hibernating
17523,United Kingdom,2011-11-28,33,4,652.74,5,4,3,Promising
14034,United Kingdom,2011-11-17,44,3,651.82,5,3,3,Promising
14087,United Kingdom,2010-10-31,426,2,651.8,2,2,3,Price Sensitive
17963,United Kingdom,2010-08-25,493,4,651.51,1,4,3,Price Sensitive
13840,United Kingdom,2010-10-19,438,1,651.4,1,1,3,Price Sensitive
12855,United Kingdom,2010-12-02,394,4,650.9399999999999,2,3,3,Needs Attention
16734,United Kingdom,2011-10-18,74,3,650.51,4,3,3,Promising
16969,United Kingdom,2011-10-31,61,3,650.41,4,3,3,Promising
15276,United Kingdom,2011-10-04,88,4,649.53,3,3,3,Hibernating
12844,United Kingdom,2011-11-10,51,4,648.6,4,3,3,Promising
12723,France,2011-11-23,38,4,647.79,5,3,3,Promising
16412,United Kingdom,2011-10-17,75,5,647.23,4,4,3,Promising
14024,United Kingdom,2011-08-10,143,3,645.74,3,3,3,Hibernating
12994,United Kingdom,2011-08-11,142,2,645.47,3,2,3,Hibernating
17380,United Kingdom,2010-10-01,456,3,645.0,1,3,3,Price Sensitive
16185,United Kingdom,2011-11-23,38,3,644.72,5,3,3,Promising
17312,United Kingdom,2011-07-24,160,3,644.3,3,3,3,Hibernating
13237,United Kingdom,2010-11-17,409,1,643.0,2,1,3,Price Sensitive
16431,United Kingdom,2011-05-10,235,3,642.81,2,3,3,Needs Attention
15297,United Kingdom,2011-11-29,32,3,641.94,5,3,3,Promising
16399,United Kingdom,2011-11-20,41,3,641.82,5,3,3,Promising
14537,United Kingdom,2011-10-13,79,2,641.4,4,2,3,Hibernating
12365,Cyprus,2011-02-21,313,2,641.38,2,2,3,Price Sensitive
12624,France,2011-08-25,128,2,641.13,3,2,3,Hibernating
12538,Spain,2011-11-10,51,2,640.45,4,2,3,Hibernating
12880,United Kingdom,2010-11-23,403,2,640.13,2,2,3,Price Sensitive
15183,United Kingdom,2010-06-10,569,3,639.93,1,3,3,Price Sensitive
12734,France,2010-12-22,374,3,639.65,2,3,3,Needs Attention
17998,United Kingdom,2010-11-24,402,3,639.24,2,3,3,Needs Attention
14138,United Kingdom,2011-10-07,85,1,638.21,4,1,3,Price Sensitive
12699,Germany,2010-10-18,439,1,638.11,1,1,3,Price Sensitive
14664,United Kingdom,2011-11-20,41,2,637.89,5,2,3,Hibernating
17134,United Kingdom,2011-08-25,128,3,637.1,3,3,3,Hibernating
15829,United Kingdom,2011-09-01,121,2,636.14,3,2,3,Hibernating
16534,United Kingdom,2010-03-07,664,1,635.9,1,1,3,Price Sensitive
17334,United Kingdom,2011-02-10,324,3,635.15,2,3,3,Needs Attention
17985,United Kingdom,2011-11-17,44,1,634.95,5,2,3,Hibernating
14594,United Kingdom,2011-12-02,29,2,634.83,5,2,3,Hibernating
14365,United Kingdom,2010-11-10,416,2,634.68,2,2,3,Price Sensitive
16330,United Kingdom,2011-11-22,39,7,634.33,5,4,3,Promising
15666,United Kingdom,2010-08-24,494,2,632.9399999999999,1,2,3,Price Sensitive
13540,United Kingdom,2010-08-29,489,3,632.39,1,3,3,Price Sensitive
14237,United Kingdom,2010-12-01,395,2,632.14,2,2,3,Price Sensitive
18183,United Kingdom,2011-04-26,249,2,632.07,2,3,3,Needs Attention
13822,United Kingdom,2011-12-04,27,2,632.0,5,2,3,Hibernating
13444,United Kingdom,2010-11-30,396,2,631.68,2,2,3,Price Sensitive
14381,United Kingdom,2011-10-18,74,2,631.34,4,2,3,Hibernating
13706,United Kingdom,2011-02-10,324,2,631.17,2,2,3,Price Sensitive
16193,United Kingdom,2011-04-17,258,2,630.43,2,2,3,Price Sensitive
15016,United Kingdom,2011-06-20,194,5,630.3,3,4,3,Hibernating
18101,United Kingdom,2011-11-28,33,5,629.16,5,4,3,Promising
13525,United Kingdom,2011-11-25,36,2,628.78,5,2,3,Hibernating
14283,United Kingdom,2010-09-02,485,4,628.44,1,3,3,Price Sensitive
16158,United Kingdom,2010-07-05,544,9,628.32,1,5,3,Price Sensitive
16022,United Kingdom,2011-03-24,282,1,628.28,2,1,3,Price Sensitive
14455,United Kingdom,2010-10-03,454,4,628.21,1,3,3,Price Sensitive
13480,United Kingdom,2010-10-19,438,2,627.8199999999999,1,2,3,Price Sensitive
16892,United Kingdom,2011-11-24,37,5,627.18,5,4,3,Promising
14036,United Kingdom,2011-02-28,306,1,626.65,2,1,3,Price Sensitive
17392,United Kingdom,2011-02-06,328,3,626.56,2,3,3,Needs Attention
13914,United Kingdom,2011-11-28,33,2,626.45,5,2,3,Hibernating
14793,United Kingdom,2011-11-18,43,2,625.9,5,2,3,Hibernating
16715,United Kingdom,2011-09-22,100,2,625.52,3,3,3,Hibernating
14169,United Kingdom,2010-10-05,452,2,624.43,1,2,3,Price Sensitive
13776,United Kingdom,2010-10-07,450,2,623.98,1,2,3,Price Sensitive
16750,United Kingdom,2011-10-26,66,5,623.9300000000001,4,4,3,Promising
15147,United Kingdom,2011-04-13,262,1,623.5,2,1,3,Price Sensitive
16792,United Kingdom,2011-03-02,304,5,623.46,2,4,3,Needs Attention
15258,United Kingdom,2011-06-24,190,2,623.16,3,2,3,Hibernating
12575,France,2010-09-08,479,2,622.82,1,2,3,Price Sensitive
14115,United Kingdom,2010-07-26,523,2,622.67,1,2,3,Price Sensitive
13836,United Kingdom,2010-11-05,421,2,620.37,2,2,3,Price Sensitive
14339,United Kingdom,2011-04-11,264,2,620.27,2,2,3,Price Sensitive
12667,Finland,2011-10-12,80,1,620.13,4,1,3,Price Sensitive
14529,United Kingdom,2011-10-10,82,3,620.04,4,3,3,Promising
16776,United Kingdom,2011-10-10,82,2,619.85,4,3,3,Promising
13020,United Kingdom,2010-05-26,584,2,618.96,1,2,3,Price Sensitive
